,Species - Latin Name,Common Name,Address,Comments,Planting Season,Planting Year,Tree Care-taker,Nursery,Replacement tree,City,,,
3503,cercis canadensis,Eastern Redbud,186 Ellery,,Fall,2021,Resident,Plant Detectives,,Newark,,,
3504,cercis canadensis,Eastern Redbud,188 Ellery,,Fall,2021,Resident,Plant Detectives,,Newark,,,
3505,cercis canadensis,Eastern Redbud,153 Ellery,,Fall,2021,Resident,Plant Detectives,,Newark,,,
3506,cercis canadensis,Eastern Redbud,21 Marsac Place,,Fall,2021,Resident,Plant Detectives,,Newark,,,
3507,cercis canadensis,Eastern Redbud,24 Marsac Place,,Fall,2021,Resident,Plant Detectives,,Newark,,,
3508,cercis canadensis,Eastern Redbud,80 Sanford Place,,Fall,2021,Resident,Plant Detectives,,Newark,,,
3509,cercis canadensis,Eastern Redbud,84 Sanford Place,,Fall,2021,Resident,Plant Detectives,,Newark,,,
3510,cercis canadensis,Eastern Redbud,72 Sanford Place,,Fall,2021,Resident,Plant Detectives,,Newark,,,
3511,cercis canadensis,Eastern Redbud,28 Marsac Place,,Fall,2021,Resident,Plant Detectives,,Newark,,,
3512,cercis canadensis,Eastern Redbud,44 Marsac Place,,Fall,2021,Resident,Plant Detectives,,Newark,,,
3513,cercis canadensis,Eastern Redbud,246 Kerrigan ,,Fall,2021,Resident,Plant Detectives,,Newark,,,
3514,cercis canadensis,Eastern Redbud,78 Sanford Place,,Fall,2021,Resident,Plant Detectives,,Newark,,,
3515,cercis canadensis,Eastern Redbud,35 Marsac Place,,Fall,2021,Resident,Plant Detectives,,Newark,,,
3516,acer campestre,Hedge Maple,153 Ellery,,Fall,2021,Resident,Plant Detectives,,Newark,,,
3517,acer campestre,Hedge Maple,46 Fleetwood Ave,,Fall,2021,Resident,Plant Detectives,,Newark,,,
3518,acer campestre,Hedge Maple,46 Fleetwood Ave,,Fall,2021,Resident,Plant Detectives,,Newark,,,
3519,acer campestre,Hedge Maple,98 Sanford Place,,Fall,2021,Resident,Plant Detectives,,Newark,,,
3520,acer campestre,Hedge Maple,58 Sanford Place,,Fall,2021,Resident,Plant Detectives,,Newark,,,
3521,acer campestre,Hedge Maple,38 Fleetwood Place,,Fall,2021,Resident,Plant Detectives,,Newark,,,
3522,acer campestre,Hedge Maple,35 Fleetwood Place,,Fall,2021,Resident,Plant Detectives,,Newark,,,
3523,acer campestre,Hedge Maple,18 Marsac Place,,Fall,2021,Resident,Plant Detectives,,Newark,,,
3524,acer campestre,Hedge Maple,56 Sanford Place,,Fall,2021,Resident,Plant Detectives,,Newark,,,
3525,syringa reticulata 'ivory silk',Japanese Tree Lilac,84 Sanford Place,,Fall,2021,Resident,Plant Detectives,,Newark,,,
3526,syringa reticulata 'ivory silk',Japanese Tree Lilac,62 Sanford Place,,Fall,2021,Resident,Plant Detectives,,Newark,,,
3527,syringa reticulata 'ivory silk',Japanese Tree Lilac,38 Sanford Place,,Fall,2021,Resident,Plant Detectives,,Newark,,,
3528,syringa reticulata 'ivory silk',Japanese Tree Lilac,151 Ellery,,Fall,2021,Resident,Plant Detectives,,Newark,,,
3529,syringa reticulata 'ivory silk',Japanese Tree Lilac,14 Marsac Place,,Fall,2021,Resident,Plant Detectives,,Newark,,,
3530,prunus subhirtella 'okame',Okame Cherry,Branch Brook Park,,Fall,2021,Care of Branch Brook Park,Plant Detectives,,Newark,,,
3531,prunus subhirtella 'okame',Okame Cherry,Branch Brook Park,,Fall,2021,Care of Branch Brook Park,Plant Detectives,,Newark,,,
3532,prunus subhirtella 'okame',Okame Cherry,Branch Brook Park,,Fall,2021,Care of Branch Brook Park,Plant Detectives,,Newark,,,
3533,prunus subhirtella 'okame',Okame Cherry,Branch Brook Park,,Fall,2021,Care of Branch Brook Park,Plant Detectives,,Newark,,,
3534,prunus subhirtella 'okame',Okame Cherry,Branch Brook Park,,Fall,2021,Care of Branch Brook Park,Plant Detectives,,Newark,,,
3535,quercus alba,White Oak,Branch Brook Park,,Fall,2021,Care of Branch Brook Park,Plant Detectives,,Newark,,,
3536,quercus alba,White Oak,Branch Brook Park,,Fall,2021,Care of Branch Brook Park,Plant Detectives,,Newark,,,
3537,nyssa sylvatica 'tupelo tower',Blackgum,Branch Brook Park,,Fall,2021,Care of Branch Brook Park,Plant Detectives,,Newark,,,
3538,nyssa sylvatica 'tupelo tower',Blackgum,Branch Brook Park,,Fall,2021,Care of Branch Brook Park,Plant Detectives,,Newark,,,
3539,nyssa sylvatica 'tupelo tower',Blackgum,Branch Brook Park,,Fall,2021,Care of Branch Brook Park,Plant Detectives,,Newark,,,
3540,nyssa sylvatica 'tupelo tower',Blackgum,Branch Brook Park,,Fall,2021,Care of Branch Brook Park,Plant Detectives,,Newark,,,
3541,nyssa sylvatica 'tupelo tower',Blackgum,Branch Brook Park,,Fall,2021,Care of Branch Brook Park,Plant Detectives,,Newark,,,
3542,quercus bicolor,Swamp White Oak,Branch Brook Park,,Fall,2021,Care of Branch Brook Park,Plant Detectives,,Newark,,,
3543,quercus bicolor,Swamp White Oak,Branch Brook Park,,Fall,2021,Care of Branch Brook Park,Plant Detectives,,Newark,,,
3544,quercus bicolor,Swamp White Oak,Branch Brook Park,,Fall,2021,Care of Branch Brook Park,Plant Detectives,,Newark,,,
3545,ulmus americana 'princeton',American Elm,Branch Brook Park,,Fall,2021,Care of Branch Brook Park,Plant Detectives,,Newark,,,
3546,ulmus americana 'princeton',American Elm,Branch Brook Park,,Fall,2021,Care of Branch Brook Park,Plant Detectives,,Newark,,,
3547,ulmus americana 'princeton',American Elm,Branch Brook Park,,Fall,2021,Care of Branch Brook Park,Plant Detectives,,Newark,,,
3548,tilia cordata 'greenspire',Littleleaf Linden,Branch Brook Park,,Fall,2021,Care of Branch Brook Park,Plant Detectives,,Newark,,,
3549,tilia cordata 'greenspire',Littleleaf Linden,Branch Brook Park,,Fall,2021,Care of Branch Brook Park,Plant Detectives,,Newark,,,
3550,tilia cordata 'greenspire',Littleleaf Linden,Branch Brook Park,,Fall,2021,Care of Branch Brook Park,Plant Detectives,,Newark,,,
3551,tilia x mongolica 'harvest gold',Littleleaf Linden,Branch Brook Park,,Fall,2021,Care of Branch Brook Park,Plant Detectives,,Newark,,,
3552,tilia x mongolica 'harvest gold',Littleleaf Linden,Branch Brook Park,,Fall,2021,Care of Branch Brook Park,Plant Detectives,,Newark,,,
3553,tilia x mongolica 'harvest gold',Littleleaf Linden,Branch Brook Park,,Fall,2021,Care of Branch Brook Park,Plant Detectives,,Newark,,,
3554,tilia x mongolica 'harvest gold',Littleleaf Linden,Branch Brook Park,,Fall,2021,Care of Branch Brook Park,Plant Detectives,,Newark,,,
3555,acer rubrum 'october glory',Red Maple 'October Glory',Branch Brook Park,,Fall,2021,Care of Branch Brook Park,Plant Detectives,,Newark,,,
3556,acer rubrum 'october glory',Red Maple 'October Glory',Branch Brook Park,,Fall,2021,Care of Branch Brook Park,Plant Detectives,,Newark,,,
3557,acer rubrum 'october glory',Red Maple 'October Glory',Branch Brook Park,,Fall,2021,Care of Branch Brook Park,Plant Detectives,,Newark,,,
3558,amelanchier canadensis 'autumn brilliance',Serviceberry,Branch Brook Park,,Fall,2021,Care of Branch Brook Park,Plant Detectives,,Newark,,,
3559,amelanchier canadensis 'autumn brilliance',Serviceberry,Branch Brook Park,,Fall,2021,Care of Branch Brook Park,Plant Detectives,,Newark,,,
3560,amelanchier canadensis 'autumn brilliance',Serviceberry,Branch Brook Park,,Fall,2021,Care of Branch Brook Park,Plant Detectives,,Newark,,,
3561,amelanchier canadensis 'autumn brilliance',Serviceberry,Branch Brook Park,,Fall,2021,Care of Branch Brook Park,Plant Detectives,,Newark,,,
3562,cladstratis lutea,Yellowwood,Branch Brook Park,,Fall,2021,Care of Branch Brook Park,Plant Detectives,,Newark,,,
3563,cladstratis lutea,Yellowwood,Branch Brook Park,,Fall,2021,Care of Branch Brook Park,Plant Detectives,,Newark,,,
3564,cladstratis lutea,Yellowwood,Branch Brook Park,,Fall,2021,Care of Branch Brook Park,Plant Detectives,,Newark,,,
3565,prunus 'snofozam',Weeping Cherry 'snow fountain',Branch Brook Park,,Fall,2021,Care of Branch Brook Park,Plant Detectives,,Newark,,,
3566,acer rubrum 'armstrong',Red Maple 'Armstrong',MLK Jr School,,Fall,2021,MLK Jr School,Plant Detectives,,Trenton,,,
3567,acer rubrum 'armstrong',Red Maple 'Armstrong',MLK Jr School,,Fall,2021,MLK Jr School,Plant Detectives,,Trenton,,,
3568,amelanchier canadensis 'autumn brilliance',Serviceberry,MLK Jr School,,Fall,2021,MLK Jr School,Plant Detectives,,Trenton,,,
3569,amelanchier canadensis 'autumn brilliance',Serviceberry,MLK Jr School,,Fall,2021,MLK Jr School,Plant Detectives,,Trenton,,,
3570,amelanchier canadensis 'autumn brilliance',Serviceberry,MLK Jr School,,Fall,2021,MLK Jr School,Plant Detectives,,Trenton,,,
3571,amelanchier canadensis 'autumn brilliance',Serviceberry,MLK Jr School,,Fall,2021,MLK Jr School,Plant Detectives,,Trenton,,,
3572,amelanchier canadensis 'autumn brilliance',Serviceberry,MLK Jr School,,Fall,2021,MLK Jr School,Plant Detectives,,Trenton,,,
3573,amelanchier canadensis 'autumn brilliance',Serviceberry,MLK Jr School,,Fall,2021,MLK Jr School,Plant Detectives,,Trenton,,,
3574,amelanchier canadensis 'autumn brilliance',Serviceberry,MLK Jr School,,Fall,2021,MLK Jr School,Plant Detectives,,Trenton,,,
3576,amelanchier canadensis 'autumn brilliance',Serviceberry,MLK Jr School,,Fall,2021,MLK Jr School,Plant Detectives,,Trenton,,,
3577,acer saccharum,Sugar Maple,Firehouse Field,,Fall,2021,Somerville DPW,Plant Detectives,,Somerville,,,
3578,acer saccharum,Sugar Maple,Firehouse Field,,Fall,2021,Somerville DPW,Plant Detectives,,Somerville,,,
3579,acer saccharum,Sugar Maple,Firehouse Field,,Fall,2021,Somerville DPW,Plant Detectives,,Somerville,,,
3580,acer saccharum,Sugar Maple,Firehouse Field,,Fall,2021,Somerville DPW,Plant Detectives,,Somerville,,,
3581,acer saccharum,Sugar Maple,Firehouse Field,,Fall,2021,Somerville DPW,Plant Detectives,,Somerville,,,
3582,acer saccharum,Sugar Maple,Firehouse Field,,Fall,2021,Somerville DPW,Plant Detectives,,Somerville,,,
3583,acer saccharum,Sugar Maple,Firehouse Field,,Fall,2021,Somerville DPW,Plant Detectives,,Somerville,,,
3584,acer saccharum,Sugar Maple,Firehouse Field,,Fall,2021,Somerville DPW,Plant Detectives,,Somerville,,,
3585,betula nigra,River Birch,Firehouse Field,,Fall,2021,Somerville DPW,Plant Detectives,,Somerville,,,
3586,betula nigra,River Birch,Firehouse Field,,Fall,2021,Somerville DPW,Plant Detectives,,Somerville,,,
3587,betula nigra,River Birch,Firehouse Field,,Fall,2021,Somerville DPW,Plant Detectives,,Somerville,,,
3588,betula nigra,River Birch,Firehouse Field,,Fall,2021,Somerville DPW,Plant Detectives,,Somerville,,,
3589,betula nigra,River Birch,Firehouse Field,,Fall,2021,Somerville DPW,Plant Detectives,,Somerville,,,
3590,betula nigra,River Birch,Firehouse Field,,Fall,2021,Somerville DPW,Plant Detectives,,Somerville,,,
3591,metasequoia glyptostroboides,Dawn Redwood,Firehouse Field,,Fall,2021,Somerville DPW,Plant Detectives,,Somerville,,,
3592,metasequoia glyptostroboides,Dawn Redwood,Firehouse Field,,Fall,2021,Somerville DPW,Plant Detectives,,Somerville,,,
3593,metasequoia glyptostroboides,Dawn Redwood,Firehouse Field,,Fall,2021,Somerville DPW,Plant Detectives,,Somerville,,,
3594,amelanchier canadensis 'autumn brilliance',Serviceberry,Firehouse Field,,Fall,2021,Somerville DPW,Plant Detectives,,Somerville,,,
3595,amelanchier canadensis 'autumn brilliance',Serviceberry,Firehouse Field,,Fall,2021,Somerville DPW,Plant Detectives,,Somerville,,,
3596,amelanchier canadensis 'autumn brilliance',Serviceberry,Firehouse Field,,Fall,2021,Somerville DPW,Plant Detectives,,Somerville,,,
3597,malus x red jewel,Crabapple 'red jewel',Central High School,,Fall,2021,Newark Public Schools,Plant Detectives,,Newark,,,
3598,malus x red jewel,Crabapple 'red jewel',Central High School,,Fall,2021,Newark Public Schools,Plant Detectives,,Newark,,,
3599,malus x red jewel,Crabapple 'red jewel',Central High School,,Fall,2021,Newark Public Schools,Plant Detectives,,Newark,,,
3600,amelanchier canadensis 'autumn brilliance',Serviceberry,Central High School,,Fall,2021,Newark Public Schools,Plant Detectives,,Newark,,,
3601,amelanchier canadensis 'autumn brilliance',Serviceberry,Central High School,,Fall,2021,Newark Public Schools,Plant Detectives,,Newark,,,
3602,gleditsia triacanthos 'skyline',Honeylocust,Central High School,,Fall,2021,Newark Public Schools,Plant Detectives,,Newark,,,
3603,gleditsia triacanthos 'skyline',Honeylocust,Central High School,,Fall,2021,Newark Public Schools,Plant Detectives,,Newark,,,
3604,gleditsia triacanthos 'skyline',Honeylocust,Central High School,,Fall,2021,Newark Public Schools,Plant Detectives,,Newark,,,
3605,diospyros kaki 'hachiya',Hachiya Persimmon,Central High School,,Fall,2021,Newark Public Schools,Plant Detectives,,Newark,,,
3606,diospyros kaki 'hachiya',Hachiya Persimmon,Central High School,,Fall,2021,Newark Public Schools,Plant Detectives,,Newark,,,
3607,acer campestre,Hedge Maple,808 Monmouth St,,Fall,2021,Resident,Plant Detectives,,Gloucester City,,,
3608,acer campestre,Hedge Maple,833 Monmouth St,,Fall,2021,Resident,Plant Detectives,,Gloucester City,,,
3609,acer campestre,Hedge Maple,12 N Brown St,,Fall,2021,Resident,Plant Detectives,,Gloucester City,,,
3610,acer campestre,Hedge Maple,908 Monmouth St,,Fall,2021,Resident,Plant Detectives,,Gloucester City,,,
3611,syringa reticulata 'ivory silk',Japanese Tree Lilac,818 Monmouth St,,Fall,2021,Resident,Plant Detectives,,Gloucester City,,,
3612,syringa reticulata 'ivory silk',Japanese Tree Lilac,12 N Brown St,,Fall,2021,Resident,Plant Detectives,,Gloucester City,,,
3613,syringa reticulata 'ivory silk',Japanese Tree Lilac,10 N Brown St,,Fall,2021,Resident,Plant Detectives,,Gloucester City,,,
3614,prunus okame,Okame Cherry,825 Monmouth St,,Fall,2021,Resident,Plant Detectives,,Gloucester City,,,
3615,prunus okame,Okame Cherry,828 Monmouth St,,Fall,2021,Resident,Plant Detectives,,Gloucester City,,,
3616,prunus okame,Okame Cherry,847 Monmouth St,,Fall,2021,Resident,Plant Detectives,,Gloucester City,,,
3617,prunus okame,Okame Cherry,2 N Brown St,,Fall,2021,Resident,Plant Detectives,,Gloucester City,,,
3618,prunus okame,Okame Cherry,903 Monmouth St,,Fall,2021,Resident,Plant Detectives,,Gloucester City,,,
3619,prunus subhirtella 'autumnalis',Autumn Flowering Cherry,592 Ridge St,,Spring,2022,Resident,Plant Detectives,,Newark,,,
3620,prunus subhirtella 'autumnalis',Autumn Flowering Cherry,566 Ridge St,,Spring,2022,Resident,Plant Detectives,,Newark,,,
3621,prunus subhirtella 'autumnalis',Autumn Flowering Cherry,566 Ridge St,,Spring,2022,Resident,Plant Detectives,,Newark,,,
3622,prunus subhirtella 'autumnalis',Autumn Flowering Cherry,528 Highland Ave,,Spring,2022,Resident,Plant Detectives,,Newark,,,
3623,prunus subhirtella 'autumnalis',Autumn Flowering Cherry,248 Elwood,,Spring,2022,Resident,Plant Detectives,,Newark,,,
3624,prunus subhirtella 'autumnalis',Autumn Flowering Cherry,86-88 Abington Ave,,Spring,2022,Resident,Plant Detectives,,Newark,,,
3625,acer rubrum,Red Maple,595 Ridge St,,Spring,2022,Resident,Plant Detectives,,Newark,,,
3626,acer rubrum,Red Maple,253 Delavan,,Spring,2022,Resident,Plant Detectives,,Newark,,,
3627,cercis canadensis,Eastern Redbud,556 Ridge St,,Spring,2022,Resident,Plant Detectives,,Newark,,,
3628,cercis canadensis,Eastern Redbud,556 Ridge St,,Spring,2022,Resident,Plant Detectives,,Newark,,,
3629,cercis canadensis,Eastern Redbud,556 Ridge St,,Spring,2022,Resident,Plant Detectives,,Newark,,,
3629,cercis canadensis,Eastern Redbud,86-88 Abington Ave,,Spring,2022,Resident,Plant Detectives,,Newark,,,
3630,cercis canadensis,Eastern Redbud,501 Highland Ave,,Spring,2022,Resident,Plant Detectives,,Newark,,,
3631,cercis canadensis,Eastern Redbud,646 Clifton Ave,,Spring,2022,Resident,Plant Detectives,,Newark,,,
3632,cornus florida 'cherokee princess',Flowering Dogwood,Waterworks Park,,Spring,2022,Dover DPW,Plant Detectives,,Dover,,,
3633,cornus florida 'cherokee princess',Flowering Dogwood,Waterworks Park,,Spring,2022,Dover DPW,Plant Detectives,,Dover,,,
3634,cornus florida 'cherokee princess',Flowering Dogwood,Waterworks Park,,Spring,2022,Dover DPW,Plant Detectives,,Dover,,,
3635,cornus florida 'cherokee princess',Flowering Dogwood,Waterworks Park,,Spring,2022,Dover DPW,Plant Detectives,,Dover,,,
3636,cornus florida 'cherokee princess',Flowering Dogwood,Waterworks Park,,Spring,2022,Dover DPW,Plant Detectives,,Dover,,,
3637,cornus florida 'rubra',Flowering Dogwood,Waterworks Park,,Spring,2022,Dover DPW,Plant Detectives,,Dover,,,
3638,cornus florida 'rubra',Flowering Dogwood,Waterworks Park,,Spring,2022,Dover DPW,Plant Detectives,,Dover,,,
3639,cornus florida 'rubra',Flowering Dogwood,Waterworks Park,,Spring,2022,Dover DPW,Plant Detectives,,Dover,,,
3640,cornus florida 'rubra',Flowering Dogwood,Waterworks Park,,Spring,2022,Dover DPW,Plant Detectives,,Dover,,,
3641,cornus florida 'rubra',Flowering Dogwood,Waterworks Park,,Spring,2022,Dover DPW,Plant Detectives,,Dover,,,
3642,acer saccharum,Sugar Maple,Cadwalader Park,,Spring,2022,Cadwalader Park Alliance,Plant Detectives,,Trenton,,,
3643,acer saccharum,Sugar Maple,Cadwalader Park,,Spring,2022,Cadwalader Park Alliance,Plant Detectives,,Trenton,,,
3644,acer saccharum,Sugar Maple,Cadwalader Park,,Spring,2022,Cadwalader Park Alliance,Plant Detectives,,Trenton,,,
3645,acer saccharum,Sugar Maple,Cadwalader Park,,Spring,2022,Cadwalader Park Alliance,Plant Detectives,,Trenton,,,
3646,acer saccharum,Sugar Maple,Cadwalader Park,,Spring,2022,Cadwalader Park Alliance,Plant Detectives,,Trenton,,,
3647,acer saccharum,Sugar Maple,Cadwalader Park,,Spring,2022,Cadwalader Park Alliance,Plant Detectives,,Trenton,,,
3648,acer rubrum,Red Maple,Cadwalader Park,,Spring,2022,Cadwalader Park Alliance,Plant Detectives,,Trenton,,,
3649,acer rubrum,Red Maple,Cadwalader Park,,Spring,2022,Cadwalader Park Alliance,Plant Detectives,,Trenton,,,
3650,acer rubrum,Red Maple,Cadwalader Park,,Spring,2022,Cadwalader Park Alliance,Plant Detectives,,Trenton,,,
3651,acer rubrum,Red Maple,Cadwalader Park,,Spring,2022,Cadwalader Park Alliance,Plant Detectives,,Trenton,,,
3652,acer rubrum,Red Maple,Cadwalader Park,,Spring,2022,Cadwalader Park Alliance,Plant Detectives,,Trenton,,,
3653,nyssa sylvatica,Blackgum,Cadwalader Park,,Spring,2022,Cadwalader Park Alliance,Plant Detectives,,Trenton,,,
3654,nyssa sylvatica,Blackgum,Cadwalader Park,,Spring,2022,Cadwalader Park Alliance,Plant Detectives,,Trenton,,,
3655,nyssa sylvatica,Blackgum,Cadwalader Park,,Spring,2022,Cadwalader Park Alliance,Plant Detectives,,Trenton,,,
3656,nyssa sylvatica,Blackgum,Cadwalader Park,,Spring,2022,Cadwalader Park Alliance,Plant Detectives,,Trenton,,,
3657,nyssa sylvatica,Blackgum,Cadwalader Park,,Spring,2022,Cadwalader Park Alliance,Plant Detectives,,Trenton,,,
3658,quercus bicolor,Swamp White Oak,Cadwalader Park,,Spring,2022,Cadwalader Park Alliance,Plant Detectives,,Trenton,,,
3659,quercus bicolor,Swamp White Oak,Cadwalader Park,,Spring,2022,Cadwalader Park Alliance,Plant Detectives,,Trenton,,,
3660,quercus bicolor,Swamp White Oak,Cadwalader Park,,Spring,2022,Cadwalader Park Alliance,Plant Detectives,,Trenton,,,
3661,quercus bicolor,Swamp White Oak,Cadwalader Park,,Spring,2022,Cadwalader Park Alliance,Plant Detectives,,Trenton,,,
3662,quercus bicolor,Swamp White Oak,Cadwalader Park,,Spring,2022,Cadwalader Park Alliance,Plant Detectives,,Trenton,,,
3663,quercus bicolor,Swamp White Oak,Cadwalader Park,,Spring,2022,Cadwalader Park Alliance,Plant Detectives,,Trenton,,,
3664,quercus phellos,Willow Oak,Cadwalader Park,,Spring,2022,Cadwalader Park Alliance,Plant Detectives,,Trenton,,,
